#tail	head
NUP85	TGOLN2
NUP85	NUP43
HLA-E	LRRFIP1
HLA-E	IGLC3
NUP43	UBC
NUP43	RTL4
NUP43	IFI16
NUP43	POM121C
FOXO4	PKN3
PTPRQ	ATP2B2
UBE2Q2	UBC
TRIM9	FOXF2
TRIM9	ODF2
HECTD2	CALR
HECTD2	UBC
ODF2	TNRC6A
AGPAT3	AGK
CREB1	APP
CREB1	UBE2I
LRRFIP1	IFI16
EFNB3	PKN3
MAX	CSTF1
MAX	ARFRP1
MAX	EPM2A
RAD9A	RFC4
NDC1	UBE2I
NDC1	APP
NDC1	UBC
NDC1	IFI16
NDC1	NUP160
UBC	SUN5
UBC	TGOLN2
UBC	RPS11
UBC	EGLN3
TEC	PTPN2
POM121C	KPNA3
POM121C	IFI16
POM121C	UBE2I
IFI16	NUP160
IFI16	NSUN2
IFI16	NUP188
KIAA1147	TGOLN2
COG5	ARFRP1
OSGEP	EMCN
INAVA	RPL10
ARNTL	FOXF2
ARNTL	THAP11
ARNTL	UBE2I
OGA	NSUN2
OGA	GATA1
TFB1M	AHCY
TNRC6A	CNOT6
DDR2	EPM2A
AHCY	APP
CALR	APP
EPM2A	RPL10
BARD1	KPNA3
BARD1	UBE2I
AGR2	APP
PRKAG3	CAMKK2
APP	TGOLN2
KPNA3	EGLN3
DDX20	EGLN3
GCC1	ARFRP1
UBE2I	NUP188
EGLN3	XPOT
FOXF2	RGS1
RGS1	GATA1
RPS11	NOL11
