#tail	head
GNAS	MYH9
GNAS	RGS6
GNAS	SGTA
GNAS	CBX1
GNAS	SH3KBP1
GNAS	GNB2
GNAS	TTC1
GNAS	TAAR8
PTGES3L-AARSD1	RGS6
PTGES3L-AARSD1	IRS4
PTGES3L-AARSD1	XPO5
PTGES3L-AARSD1	TTC1
PTGES3L-AARSD1	SPANXN3
PTGES3L-AARSD1	GNB2
ICK	FOXI1
ICK	FAM217B
SH3KBP1	WDR1
SH3KBP1	SGTA
SH3KBP1	MYH9
SH3KBP1	GNB2
SH3KBP1	EMD
SH3KBP1	CSNK1G3
SH3KBP1	FRS2
SH3KBP1	IGHV3-7
FRS2	GNB2
FRS2	IGHV3-7
FRS2	SDC2
U2AF2	WDR1
U2AF2	NRF1
U2AF2	COPS5
FAM217B	SPANXN3
CEP170P1	CCDC146
CEP170P1	P3H1
CEP170P1	HIST1H3F
ENKD1	ZNF76
ENKD1	PHC2
ZNF76	MAGEA6
ZNF76	SPANXN3
CBX1	BRWD1
CBX1	GNB2
CBX1	SDC2
CBX1	PHC2
CBX1	HIST1H3F
FOXI1	IRS4
SGTA	IRS4
SGTA	GNB2
SGTA	EMD
SGTA	WDR1
SGTA	CSNK1G3
SGTA	MYH9
MAGEA6	XPO5
MAGEA6	CCDC146
IRS4	EMD
IRS4	COPS5
IRS4	AARSD1
BANF2	HIST1H3F
BANF2	EMD
MYH9	EMD
MYH9	COPS5
MYH9	CSNK2B
MYH9	WDR1
MYH9	GCA
MYH9	GNB2
WDR1	CSNK2B
TAAR8	GNB2
CSNK1G3	CSNK2B
PHC2	CSNK2B
PHC2	HIST1H3F
CSNK2B	NRF1
SPANXN3	AARSD1
EMD	HIST1H3F
GNB2	AARSD1
GNB2	RGS6
GNB2	IGHV3-7
P3H1	XPO5
GCA	SRI
COPS5	BRWD1
RGS6	AARSD1
XPO5	NRF1
XPO5	AARSD1
XPO5	TTC1
AARSD1	TTC1
NRF1	BRWD1
BRWD1	HIST1H3F
