#tail	head
PTMS	HNF4A
PTMS	NOG
PTMS	LAGE3
PTMS	MYB
HNF1A	HNF4A
HNF1A	NOG
HNF1A	MYB
HNF1A	EML4
HNF1A	CALM3
HNF1A	BSDC1
HNF1A	RUNX3
OR2T8	GNB1
OR2T8	REEP2
SNW1	EML4
SNW1	GNB1
SNW1	SQSTM1
SNW1	PIK3R4
SNW1	RUNX3
SNW1	SKI
SNW1	HNF4A
SNW1	ESR2
ACAA2	DHRS9
ACAA2	HNF4A
ACAA2	ACAD8
ACAA2	DLAT
NOG	FMO1
NOG	HNF4A
NOG	ESR2
NOG	EML4
NOG	LAGE3
NOG	CALM3
NOG	RUNX3
NOG	PAX5
NOG	MYB
NOG	GALNT2
NOG	SRD5A1
NOG	GATA3
NOG	SQSTM1
NOG	DLAT
UBA1	ESR2
UBA1	SQSTM1
UBA1	EPM2A
UBA1	UBXN7
SRD5A1	FMO1
CALM3	HNF4A
CALM3	STK38L
CALM3	SQSTM1
CALM3	MYB
CALM3	ESR2
GNB1	ESR2
GNB1	REEP4
GNB1	OR1F1
GNB1	SQSTM1
HNF4A	SOWAHC
HNF4A	GALNT2
HNF4A	BSDC1
HNF4A	REEP4
HNF4A	ACAD8
PAX5	ESR2
PAX5	UBXN7
PAX5	MYB
PILRB	GATA3
SOWAHC	GABPB2
LY75	STAT6
SKI	MYB
SKI	STK38L
SQSTM1	ESR2
SQSTM1	LAGE3
SQSTM1	EPM2A
GATA3	STAT6
GATA3	FMO1
GATA3	SUMO2
GATA3	MYB
DYNLL2	PIK3R4
DYNLL2	PRKAG2
RUNX3	STAT6
RUNX3	ESR2
DLAT	ESR2
SUMO2	STAT6
SUMO2	MYB
DHRS9	FMO1
DHRS9	ESR2
MYB	ESR2
MYB	GABPB2
PRKAG2	GABPB2
PRKAG2	PIK3R4
FMO1	REEP4
GABPB2	ESR2
GABPB2	PIK3R4
UBXN7	ESR2
OR1F1	REEP4
PIK3R4	ESR2
