#tail	head
TSSK3	SMAD1
TSSK3	GP2
KRTAP10-6	APP
PRKN	FZR1
PRKN	PSMB4
PRKN	BACH1
KRTAP15-1	KRTAP5-11
TUBB4A	ARHGEF7
TUBB4A	GAN
TUBB4A	LEF1
TP53	CBL
TP53	BRCA1
TP53	RPS4X
TP53	RPS10
APOA2	NAXE
GABPA	APP
GABPA	CUTC
GABPA	EBNA1BP2
IGHV3-7	INPP5D
IKZF4	TCAF1
IKZF4	LEF1
TCAF1	AAR2
TCAF1	KRTAP13-2
CHRD	NF1
BTLA	CD79B
RHOH	SRGAP1
EPHB3	ADGRG5
EPHB3	ARHGEF7
KRTAP5-9	SCARB1
KRTAP5-9	CKS1B
KRTAP5-9	KRTAP5-11
PSMB4	SMAD1
PSMB4	LEF1
SRP68	BRCA1
SRP68	EBNA1BP2
SRP68	RPS4X
ABCA3	CD79B
NPTXR	MEF2A
NF1	APP
NF1	HSPB2
NF1	CD79B
NF1	STAT4
NF1	LEF1
NF1	MEF2A
NF1	STAT3
JAGN1	GP2
JAGN1	APP
PHC1	LEF1
RAC3	ARHGEF7
BRCA1	STAT3
GPR35	KDELR1
SKIDA1	GATA1
SKIDA1	LEF1
RAB30	LEF1
RAB30	BACH1
PRDX6	AAR2
PRDX6	XDH
CBL	ARHGEF7
CBL	INPP5D
CBL	GATA1
APP	GATA1
APP	SH2D1B
APP	XDH
APP	LEF1
APP	EIF1AX
APP	RPS10
AKT1S1	FZR1
INPP5D	CD79B
STAT3	GATA1
RPS4X	GAN
GAN	RPS10
SMAD1	CEBPD
ARL3	CEBPD
KDELR1	COG8
GP2	GATA1
AAR2	STAT4
AAR2	NAXE
PTPN6	EBNA1BP2
RPS10	EIF1AX
