#tail	head
STK4	UBB
STK4	NOG
STK4	CTTNBP2NL
STK4	KIF2C
RPP14	SLCO2B1
RPP14	RPS15A
CTTNBP2NL	PPP2CA
CTTNBP2NL	CTTNBP2
CTTNBP2NL	NOG
PPP2CA	VHL
PPP2CA	KIF2C
PPP2CA	CTTNBP2
PPP2CA	UBB
PPP2CA	RPA2
PPP2CA	HNF4A
PPP2CA	NOG
PPP2CA	CYP26A1
PPP2CA	RPS15A
NOG	MMP2
NOG	HNF4A
NOG	CYP26A1
NOG	RPS15A
NOG	RAD51C
NOG	PBX1
NOG	KIF2C
NOG	EME2
SLCO2B1	MMP2
SLCO2B1	VHL
HIST3H2BB	RPA2
HIST3H2BB	RAD51C
HIST3H2BB	PBX1
UBB	VHL
UBB	RPA2
UBB	RPS15A
UBB	RAD51C
UBB	EME2
KIF2C	VHL
RAD51C	EME2
RAD51C	RPA2
RPS15A	VHL
RPA2	HNF4A
MMP2	CYP26A1
HNF4A	CYP26A1
