#tail	head
TAF13	ERCC3
PDE4B	PITX2
PDE4B	DMD
PDE4B	RANBP2
RDH10	VDR
RDH10	CRABP2
RDH10	HIST2H4B
RDH10	RXRA
HIST1H1A	HIST1H2BH
TRAPPC11	RANBP2
TRAPPC11	APOA1
TRAPPC11	DMD
MYB	PITX2
MYB	CREB1
MYB	HIST2H4B
THAP7	ASH1L
UBXN1	MYC
SDCBP	EFTUD2
SDCBP	FLAD1
INO80	NFRKB
INO80	SMAD5
INO80	RAD23A
INO80	HIST2H4B
KRTAP2-3	TFAP2D
XPC	NFRKB
XPC	ERCC3
SMOC1	UBR2
MED6	PLIN1
MED6	MED10
EIF2D	RECQL5
HSCB	FLAD1
HSCB	ERGIC2
TSGA10IP	TRAF2
TSGA10IP	CDR2L
MAP1LC3B	DDX3X
MAP1LC3B	EGR1
MAP1LC3B	ATG2A
MAP1LC3B	TNIP1
RCC2	EGFR
EXOSC10	NOP14
MYH9	EFTUD2
MYH9	CTNNB1
SLC8A3	NFATC1
SLC8A3	GATA1
SLC8A3	DMD
SLC8A3	SLC9A6
RPS17	RPL3
RPS17	CTNNB1
RPS17	EFTUD2
INTS1	POLR2C
KRTAP6-1	TFAP2D
RANBP2	KRT6B
RANBP2	CALM1
RANBP2	NUP160
RECQL5	MYC
CDKN2C	MYC
CDKN2C	ZBTB14
GFAP	KRT6B
GFAP	APBB1
GFAP	OBSL1
ERCC3	POLR2C
CRABP2	FLAD1
CRABP2	MYC
MAP2K6	ABL1
MAP2K6	MAP3K6
MAP2K6	BNIP2
DEFA1	EGFR
RPL9	PPP2R1A
RPL9	RPL3
RPL9	MYC
SRP54	MYC
SRP54	CREB1
SGTA	HSPA1A
MED10	DDX3X
ZBTB14	MAX
TNPO3	PPP2R1A
KRT36	KRT6B
RUNDC3A	FAM161A
ZBTB32	TFAP2D
MAX	CLU
MAX	MIA2
MAX	HSPA1A
FAM120B	RXRA
RPL3	TGFBR1
RPL3	VDR
RPL3	EGFR
RPL3	OBSL1
HES7	RXRA
CDR2	CDR2L
MATR3	PPP1CA
MATR3	CALM1
CTNNB1	SEPHS1
CTNNB1	NUP214
CTNNB1	DDX3X
CTNNB1	CLU
CTNNB1	PITX2
CTNNB1	MYC
CTNNB1	EFTUD2
CTNNB1	SMAD5
HIST1H2BH	HDAC1
TUBB	PPP2R1A
TGFBR3	TGFBR1
HAUS1	PPP2R1A
TFAP2D	HOXA5
NUP214	NUP160
JADE1	PITX2
SRP68	MYC
SRP68	SRPRB
HDAC1	TGFBR1
HDAC1	PITX2
PITX2	GATA1
MYC	CREB1
MYC	SRD5A2
YTHDC1	HIST1H1T
SMAD5	SMURF2
PPP1CA	TGFBR1
PPP1CA	SCRIB
PPP1CA	GPATCH2
PPP1CA	CREB1
PPP2R1A	TGFBR1
PPP2R1A	NFS1
PPP2R1A	EGFR
PPP2R1A	SEPHS1
NFS1	ABL1
PRDM15	NFATC1
POLR2C	TIA1
COPS3	SEPHS1
SNTG1	GATA1
ABL1	BNIP2
FLAD1	PLEKHO2
GATA1	HIST2H4B
GATA1	CLU
GATA1	HSPA1A
GATA1	S100A10
GCLM	HSPA1A
GCLM	KRT6B
NFATC1	OBSL1
SCRIB	OBSL1
SCRIB	TGFBR1
CALM1	VDR
RBP5	CREB1
DMD	KRT6B
CLU	SEPHS1
FADD	TNFRSF1A
EGR1	VDR
APOA1	OBSL1
APOA1	RXRA
DDX3X	OBSL1
TIA1	VDR
RXRA	VDR
RXRA	CETP
EGFR	HIST2H4B
