#tail	head
PTGES2	IL5
SYT2	NECAP1
SYT2	AMPH
SYT2	SGIP1
HIST2H4A	KAT5
HIST2H4A	CUL4A
HIST2H4A	NCOA6
HIST2H4A	MAPK3
DDB1	CUL4A
DDB1	DNA2
DDB1	RUVBL1
DDB1	CENPC
DDB1	KAT5
CTTN	SPRR2A
CTTN	NECAP1
CTTN	AMPH
CTTN	SGIP1
LCE3B	SPRR2A
SGIP1	NECAP1
SGIP1	AMPH
SGIP1	SYT8
HPGD	IL5
CD2BP2	CPSF6
CD2BP2	PCF11
NECAP1	SYT8
NECAP1	AMPH
IL5	BDNF
IL5	PLD1
LMO1	UFSP2
LMO1	TAL1
TSNAX	TOP3A
DNA2	TOP3A
DNA2	CUL4A
DNA2	KAT5
INO80E	KAT5
INO80E	CUL4A
INO80E	RUVBL1
RUVBL1	KAT5
RUVBL1	CUL4A
RUVBL1	CENPC
CUL4A	CENPC
CUL4A	TOP3A
IGHV3-30	IGHG4
IGHV3-30	CPSF6
IGHV3-30	GAB1
IGHV3-30	BDNF
BDNF	IGHG4
BDNF	CPSF6
BDNF	BCR
BDNF	MAPK3
BCR	IGHG4
BCR	GAB1
GAB1	IGHG4
GAB1	MAPK3
NCOA6	ASCC1
TAL1	AMPH
TAL1	MAPK3
SYT8	AMPH
AMPH	PLD1
PCF11	CPSF6
PCF11	MAPK3
TOP3A	KAT5
