#tail	head
RSPRY1	SEC23A
RSPRY1	PAICS
RSPRY1	BIN1
RSPRY1	DCUN1D3
RSPRY1	PPA1
ARMC8	WDR26
ARMC8	HBP1
ARMC8	KPNA6
COPS6	CDKN1A
COPS6	DCUN1D3
COPS6	PRDX1
CDKN1A	GSTA3
CDKN1A	HBP1
DNM2	BIN1
DNM2	SEC23A
DNM2	CA2
NOL9	SENP3
NOL9	RPS6
NOL9	HBP1
NOL9	OGA
KPNA6	FAM90A1
PIP4K2A	BIN1
PIP4K2A	WDR26
RPS6	BIN1
RPS6	OGA
RPS6	HBP1
RPS6	WDR26
LPO	PIPOX
LPO	GPX6
PAICS	SEC23A
PAICS	CA2
PAICS	OGA
MTRNR2L1	PRDX1
MTRNR2L1	PPA1
PRDX1	OGA
PRDX1	BIN1
PRDX1	PIPOX
PPA1	OGA
PPA1	SEC23A
OGA	SEC23A
OGA	SENP3
OGA	WDR26
OGA	CA2
SENP3	HBP1
DCUN1D3	SEC23A
BIN1	SEC23A
GPX6	PIPOX
GPX6	GSTA3
WDR26	HBP1
