#tail	head
CTNNA3	FOXO4
CTNNA3	CDH10
CTNNA3	CDH1
CTNNA3	PCDHB6
CDH10	ERBB2
CDH10	FOXO4
CDH10	ERBB3
NPM1	RPS14
NPM1	ESR2
NPM1	DIMT1
NPM1	AFF1
NPM1	WDR18
NPM1	IL7R
NPM1	FBL
TGFA	ERBB3
TGFA	ERBB2
TGFA	ESR2
TGFA	CXCL2
PTGIR	CXCL2
PTGIR	ETS2
CDH1	ERBB2
CDH1	ERBB3
CDH1	ESR2
CDH1	CRYBG1
ZNF430	RPS14
ZNF430	FBL
CRYBG1	ESR2
DIMT1	GPRASP2
DIMT1	FBL
DIMT1	HLA-DPA1
GPRASP2	WDR18
ERBB2	ERBB3
ERBB2	PCDHB6
AFF1	ESR2
AFF1	ETS2
FOXO4	ESR2
FOXO4	ETS2
FOXO4	IL7R
FOXO4	ERBB3
RPS14	FBL
ATP6V1C1	ESR2
ESR2	KIF18A
ESR2	WDR18
ETS2	IL7R
KIF18A	HLA-DPA1
KIF18A	CENPE
FBL	WDR18
CENPE	HLA-DPA1
ERBB3	HLA-DPA1
ERBB3	PCDHB6
