#tail	head
DCLRE1C	BLM
DCLRE1C	TDP1
BLM	FANCI
BLM	FOXO4
BLM	POLB
ATP12A	NEUROD2
ATP12A	ASCL4
ATP12A	DST
ATP12A	MAPK6
PDIA6	MAPK13
PDIA6	MED20
PDIA6	UNK
CBX4	CSNK2B
CBX4	MED20
VDAC1	SUPT16H
VDAC1	MED20
VDAC1	CSNK2B
VDAC1	MAPK6
VDAC1	CAPN6
CSNK2B	VCP
CSNK2B	SUPT16H
CSNK2B	UNK
HELZ	SDC4
HELZ	SORBS1
MAPK6	FANCI
MAPK6	MAGED1
MAPK6	DST
MAPK6	STUB1
MAPK13	VCP
MAPK13	PDIA3
FANCI	MAGED1
FANCI	SUPT16H
FANCI	VCP
POLB	TDP1
POLB	STUB1
POLB	SUPT16H
PDIA3	ERO1A
PDIA3	ERO1B
PDIA3	UNK
TNXB	FOXO4
TNXB	PAX4
TNXB	SDC4
TDP1	VCP
CAPN6	EZR
FOXO4	PAX4
FOXO4	NYAP1
FOXO4	NEUROD2
FOXO4	SORBS1
FOXO4	NDRG1
FOXO4	DST
SUPT16H	VCP
SUPT16H	PAX4
STUB1	SDC4
STUB1	SORBS1
STUB1	VCP
PAX4	NYAP1
PAX4	NEUROD2
PAX4	MAGED1
PAX4	ASCL4
DST	EZR
DST	UNK
ERO1B	ERO1A
NDRG1	VCP
NDRG1	EZR
SDC4	SORBS1
SDC4	EZR
SDC4	VCP
EZR	SORBS1
SORBS1	VCP
