#tail	head
RIPK3	CLTC
RIPK3	SPTBN1
RIPK3	GNB4
ELAVL1	PLEKHA5
ELAVL1	GATA2
ELAVL1	PRKAA1
ELAVL1	SPTBN1
ELAVL1	MCU
ELAVL1	RAB10
CLTC	SPTBN1
CLTC	ATR
CLTC	SNAPIN
CLTC	PIK3R2
CLTC	RNF4
CLTC	PLEKHA5
ST7L	CHRND
ST7L	GATA2
LGALS1	POR
LGALS1	RNF4
LGALS1	PKM
LGALS1	RAB10
LGALS1	PRKAA1
TAT	PKM
TAT	FOXA3
ADARB2	PIK3R2
ADARB2	SPTBN1
ZBED1	PRKAA1
ZBED1	SPTBN1
DES	SNAPIN
DES	RNF4
DES	PLEKHA5
DES	CUX1
RAB10	CHML
RAB10	CHM
RAB10	CUX1
RAB10	RAB19
RAB10	RNF4
RAB10	PKM
RAB10	RABGGTB
GNB4	FCGR3A
GNB4	PIK3R2
GNB4	CUX1
CHRND	PON1
CHRND	ALG9
SPTBN1	PLEKHA5
SPTBN1	RNF4
SPTBN1	SNAPIN
SPTBN1	PIK3R2
SNAPIN	PON1
CHM	RABGGTB
CHM	RAB19
CHM	PRIM1
CHM	RAB23
CHM	COPS6
CHML	RABGGTB
CHML	RAB19
CHML	RAB23
RNF4	MCU
RNF4	PKM
RNF4	POR
RNF4	ALG9
RNF4	RABGGTB
PIK3R2	FCGR3A
PIK3R2	CUX1
POR	PKM
POR	GPX1
POR	PRKAA1
COPS6	PRIM1
FCGR3A	CUX1
PKM	PRKAA1
PKM	GPX1
GATA2	FOXA3
PRKAA1	GPX1
GPX1	CUX1
GPX1	PON1
RABGGTB	RAB19
RABGGTB	RAB23
CUX1	ATR
