#tail	head
IARS	NME1
IARS	CTPS2
REPIN1	TTLL7
REPIN1	BAIAP2
REPIN1	GNG3
REPIN1	SLC30A8
REPIN1	TMEM178A
CTPS2	SUCLA2
CTPS2	GAPDHS
CTPS2	NME1
CTPS2	CDS2
CTPS2	NOG
CTPS2	TTLL7
NME1	SLC30A8
NME1	CDS2
NME1	NOG
BAIAP2	GNG3
BAIAP2	IGHV3-48
BAIAP2	RHOA
BAIAP2	IGLV1-51
BAIAP2	IGHV3-53
DNM3	NOG
DNM3	SUCLA2
RHOA	GNG3
RHOA	ITGA4
RHOA	PAFAH1B1
RHOA	IGHV3-48
RHOA	IGLV1-51
CYFIP2	NOG
CYFIP2	IGHV3-48
CYFIP2	IGLV1-51
CYFIP2	IGHV3-53
CYFIP2	CBLC
CBLC	NOG
CBLC	UBE2L6
NOG	PAFAH1B1
NOG	ITGA4
NOG	ITPKB
NOG	TIGD7
NOG	FZD2
NOG	TMEM178A
NOG	UBE2L6
RASGRP3	IGHV3-53
RASGRP3	GNG3
RASGRP3	IGHV3-48
RASGRP3	IGLV1-51
SLC30A8	CP
SLC30A8	F13B
IGLV1-51	IGHV3-48
IGLV1-51	ITPKB
GAPDHS	PSPH
GAPDHS	SUCLA2
SUCLA2	PSPH
SUCLA2	MINPP1
CENPS	PPP2R5B
CENPS	PAFAH1B1
FZD2	PPP2R5B
IGHV3-48	ITPKB
IGHV3-48	GNG3
GNG3	ITPKB
GNG3	IGHV3-53
IGHV3-53	ITPKB
SLC30A7	CP
PAFAH1B1	CP
PAFAH1B1	PPP2R5B
