#tail	head
ETS2	ITPR2
ETS2	PTEN
ETS2	MOAP1
ETS2	STAT5B
ETS2	FYN
PDPN	ITPR2
PDPN	OCRL
PDPN	SYK
PDPN	PTEN
TRIM39	FYN
TRIM39	ELK1
TRIM39	MOAP1
MAPKAP1	PLD2
MAPKAP1	INPP5E
MAPKAP1	ELK1
MAPKAP1	EIF4E2
FGF5	LCP2
FGF5	NTRK2
FGF5	ABI1
FGF5	BRK1
FGF5	SYK
FGF5	ESR1
FGF5	GNB3
FGF5	FYN
FGF5	CD3G
FGF5	B2M
GNB3	SYK
GNB3	LCP2
GNB3	ITPR2
GNB3	PTEN
GNB3	NTRK2
GNB3	OCRL
GNB3	FYN
GNB3	ABI1
GNB3	OPN1MW
GNB3	BRK1
GNB3	GNAT1
GNB3	ESR1
GNB3	CD3G
GNB3	B2M
CTPS2	RNF2
CTPS2	SLC6A14
CTPS2	ELK1
CTPS2	LDHA
ARF1	INPP5E
ARF1	LDHA
ARF1	PLD2
ARF1	OCRL
ARF1	HLA-DPB1
LDHA	RNF2
LDHA	MAX
LDHA	ESR1
LPCAT4	COASY
LPCAT4	PLD2
LPCAT4	ACSM4
CD3G	TRAC
CD3G	ESR1
CD3G	ABI1
CD3G	BRK1
CD3G	FYN
CD3G	HLA-DPB1
CD3G	SYK
CD3G	B2M
CD3G	SLC24A2
CD3G	LCP2
CD3G	NTRK2
CD3G	HCK
CD3G	OCRL
ITPR2	SYK
ITPR2	GNAT1
ITPR2	LCP2
ITPR2	PTEN
ITPR2	SLC24A2
DUSP18	SYK
DUSP18	NTRK2
DUSP18	HCK
DUSP18	SRMS
DUSP18	FYN
SLC24A2	SLC6A14
SLC24A2	CACNG5
SLC24A2	TRAC
POLR2K	INTS7
POLR2K	H2BFS
POLR2K	ESR1
POLR2K	ELK1
MAX	MOAP1
MAX	TRIM46
MAX	RNF2
MAX	EIF4E2
MAX	SYK
CACNG5	PLD2
B2M	ABI1
B2M	TRAC
B2M	BRK1
B2M	ESR1
B2M	FYN
B2M	SYK
B2M	LCP2
HCK	STAT5B
HCK	FYN
HCK	ABI1
HCK	SYK
HCK	PTPN12
HCK	LCP2
HCK	PTEN
HCK	ESR1
SLC6A14	PLD2
INPP5E	PTEN
INPP5E	EIF4E2
PTEN	SYK
PTEN	RNF2
PTEN	FYN
PTEN	ABI1
PTEN	BRK1
PTEN	GNAT1
PTEN	SRMS
PTEN	LCP2
PTEN	OCRL
PTEN	NTRK2
PTEN	ESR1
BRK1	SYK
BRK1	LCP2
BRK1	ABI1
BRK1	NTRK2
BRK1	ESR1
BRK1	FYN
HLA-DPB1	TRAC
HLA-DPB1	LCP2
LCP2	FYN
LCP2	ABI1
LCP2	SYK
LCP2	NTRK2
LCP2	OCRL
LCP2	ESR1
LCP2	TRAC
LCP2	STAT5B
LCP2	CD22
ELK1	RNF2
ELK1	TRIM46
ELK1	FYN
COASY	ACSM4
VSIG4	PTCD2
VSIG4	OCRL
VSIG4	INTS7
ABI1	SYK
ABI1	NTRK2
ABI1	ESR1
ABI1	FYN
SALL2	PTCD2
PLD2	FYN
TRIM46	STAT5B
FYN	SYK
FYN	PTPN12
FYN	ESR1
FYN	NTRK2
FYN	OCRL
FYN	TRAC
FYN	STAT5B
OCRL	SYK
OCRL	GNAT1
H2BFS	RNF2
H2BFS	ESR1
GNAT1	OPN1MW
CD22	SYK
SYK	PTPN12
SYK	NTRK2
SYK	ESR1
SYK	STAT5B
NTRK2	PTPN12
PTPN12	SRMS
