#node1	node2	node1type	node2type	relation_type
P17612|P22612|P22694	P19634	gene	gene	activation|phosphorylation
P08588	O95467|P63092	gene	gene	activation
P17612|P22612|P22694	P15382|P51787	gene	gene	activation|phosphorylation
O95467|P63092	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	activation
P17612|P22612|P22694	P20020|P23634|Q01814|Q16720	gene	gene	activation|phosphorylation
P30153|P30154|P62714|P63151|P67775|Q00005|Q06190|Q13362|Q14738|Q15172|Q15173|Q16537|Q66LE6|Q969Q6|Q9Y2T4|Q9Y5P8	O00305|O60359|O60840|P54284|P54289|P62955|Q01668|Q02641|Q06432|Q08289|Q13698|Q13936|Q7Z3S7|Q8IZS8|Q8WXS5|Q9BXT2|Q9NY47|Q9UBN1|Q9UF02|Q9Y698	gene	gene	dephosphorylation|inhibition
P07550	O95467|P63092	gene	gene	activation
P17612|P22612|P22694	P32418|P57103|Q9UPR5	gene	gene	activation|phosphorylation
P30153|P30154|P62714|P63151|P67775|Q00005|Q06190|Q13362|Q14738|Q15172|Q15173|Q16537|Q66LE6|Q969Q6|Q9Y2T4|Q9Y5P8	Q92736	gene	gene	dephosphorylation|inhibition
P17612|P22612|P22694	Q01118|Q07699|Q14524|Q8IWT1	gene	gene	activation|phosphorylation
P36873|P62136|P62140	O00305|O60359|O60840|P54284|P54289|P62955|Q01668|Q02641|Q06432|Q08289|Q13698|Q13936|Q7Z3S7|Q8IZS8|Q8WXS5|Q9BXT2|Q9NY47|Q9UBN1|Q9UF02|Q9Y698	gene	gene	dephosphorylation|inhibition
P07550	P04899|P08754|P63096	gene	gene	activation
P17612|P22612|P22694	O00305|O60359|O60840|P54284|P54289|P62955|Q01668|Q02641|Q06432|Q08289|Q13698|Q13936|Q7Z3S7|Q8IZS8|Q8WXS5|Q9BXT2|Q9NY47|Q9UBN1|Q9UF02|Q9Y698	gene	gene	activation|phosphorylation
P36873|P62136|P62140	Q92736	gene	gene	dephosphorylation|inhibition
P04899|P08754|P63096	P27361|P28482	gene	gene	activation
P17612|P22612|P22694	Q92736	gene	gene	activation|phosphorylation
P30153|P30154|P62714|P63151|P67775|Q00005|Q06190|Q13362|Q14738|Q15172|Q15173|Q16537|Q66LE6|Q969Q6|Q9Y2T4|Q9Y5P8	Q13522	gene	gene	dephosphorylation|inhibition
P04899|P08754|P63096	P48736|Q5UE93|Q8WYR1	gene	gene	activation
P17612|P22612|P22694	P19429	gene	gene	activation|phosphorylation
P26678	O14983|P16615|Q93084	gene	gene	binding/association
O14983|P16615|Q93084	P26678	gene	gene	binding/association
P48736|Q5UE93|Q8WYR1	P31749|P31751|Q9Y243	gene	gene	activation
P17612|P22612|P22694	P26678	gene	gene	activation|phosphorylation
Q03060	P10415	gene	gene	inhibition
O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	O95398|Q8WZA2	gene	gene	activation
P17612|P22612|P22694	Q13522	gene	gene	activation|phosphorylation
	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	gene	gene	inhibition
P63316	P45379	gene	gene	binding/association
P45379	P63316	gene	gene	binding/association
P17612|P22612|P22694	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	gene	gene	activation|phosphorylation
Q13522	P36873|P62136|P62140	gene	gene	inhibition
	P19429	gene	gene	binding/association
P19429		gene	gene	binding/association
O95398|Q8WZA2	O15264|P53778|Q15759|Q16539	gene	gene	activation
P17252	Q13522	gene	gene	activation|phosphorylation
P36873|P62136|P62140	P26678	gene	gene	activation|dephosphorylation
	P27361|P28482	gene	gene	activation
O75582	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	gene	gene	activation|phosphorylation
P30153|P30154|P62714|P63151|P67775|Q00005|Q06190|Q13362|Q14738|Q15172|Q15173|Q16537|Q66LE6|Q969Q6|Q9Y2T4|Q9Y5P8	P19429	gene	gene	dephosphorylation|inhibition
P19429	P06753|P07951|P09493|P67936	gene	gene	binding/association
P06753|P07951|P09493|P67936	P19429	gene	gene	binding/association
P27361|P28482	O75582	gene	gene	activation
P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	Q13554|Q13555|Q13557|Q9UQM7	gene	gene	activation
P01019	P30556|P50052	gene	gene	activation
P06753|P07951|P09493|P67936	P68032	gene	gene	binding/association
P68032	P06753|P07951|P09493|P67936	gene	gene	binding/association
P68032	P08590|P10916|P12829|P12883|P13533	gene	gene	binding/association
P08590|P10916|P12829|P12883|P13533	P68032	gene	gene	binding/association
	P68032	gene	gene	dissociation
P68032		gene	gene	dissociation
P30556|P50052	P50148	gene	gene	activation
Q13554|Q13555|Q13557|Q9UQM7	Q01118|Q07699|Q14524|Q8IWT1	gene	gene	activation|phosphorylation
P25100|P35348|P35368	P50148	gene	gene	activation
Q13554|Q13555|Q13557|Q9UQM7	O00305|O60359|O60840|P54284|P54289|P62955|Q01668|Q02641|Q06432|Q08289|Q13698|Q13936|Q7Z3S7|Q8IZS8|Q8WXS5|Q9BXT2|Q9NY47|Q9UBN1|Q9UF02|Q9Y698	gene	gene	activation|phosphorylation
P50148	Q00722|Q01970|Q15147|Q9NQ66	gene	gene	activation
Q13554|Q13555|Q13557|Q9UQM7	Q92736	gene	gene	activation|phosphorylation
P17612|P22612|P22694	P05023|P05026|P13637|P14415|P50993|P54709|P54710|Q13733|Q9UN42	gene	gene	activation|phosphorylation
